FECHA;ACCIDENTES;PRECIPITACION_PROM;ATROPELLOS;CHOQUES;CAIDAD_OCU;VOLCAMIENTOS;OTRO;MUERTOS;DANOS;HERIDOS;SEMANA_SANTA;VAC_MITAD_ANO;FERIA_FLORES;VAC_DICIEMBRE;PERIODO;MES;DIA_NOMBRE;DIA_MUJER;DIA_MADRE
2015-12-04;123;0,004166667;10; 86;13; 3;11;1; 63; 59;0;0;0;1;2015;diciembre;viernes;0;0
2015-12-05;142;0,000000000;26; 91; 7; 5;13;3; 60; 79;0;0;0;1;2015;diciembre;sábado;0;0
2015-12-06; 60;0,000000000; 8; 31;11; 1; 9;1; 18; 41;0;0;0;1;2015;diciembre;domingo;0;0
2015-12-07;161;0,000000000;11;121;15; 2;12;1; 80; 80;0;0;0;1;2015;diciembre;lunes;0;0
2015-12-08; 96;0,000000000;14; 65; 5; 5; 7;1; 32; 63;0;0;0;1;2015;diciembre;martes;0;0
2015-12-09;130;0,179166667;11; 98; 9; 3; 9;0; 68; 62;0;0;0;1;2015;diciembre;miércoles;0;0
2015-12-10;128;0,000000000;14; 89; 7;10; 8;0; 61; 67;0;0;0;1;2015;diciembre;jueves;0;0
2015-12-11;111;0,000000000;10; 79; 9; 2;11;0; 54; 57;0;0;0;1;2015;diciembre;viernes;0;0
2015-12-12;140;0,000000000;11;104;13; 4; 8;1; 68; 71;0;0;0;1;2015;diciembre;sábado;0;0
2015-12-13; 95;0,000000000;15; 57; 9; 1;13;0; 31; 64;0;0;0;1;2015;diciembre;domingo;0;0
2015-12-14;138;0,000000000;10; 98;12; 8;10;0; 67; 71;0;0;0;1;2015;diciembre;lunes;0;0
2015-12-15;138;0,000000000;13; 91;11; 4;19;2; 66; 70;0;0;0;1;2015;diciembre;martes;0;0
2015-12-16;154;0,216666667;12;109; 6; 6;21;2; 71; 81;0;0;0;1;2015;diciembre;miércoles;0;0
2015-12-17;114;0,000000000;15; 74;11; 1;13;1; 57; 56;0;0;0;1;2015;diciembre;jueves;0;0
2015-12-18;137;0,000000000;15; 95; 6; 8;13;0; 66; 71;0;0;0;1;2015;diciembre;viernes;0;0
2015-12-19;126;0,000000000;15; 90; 5; 5;11;0; 60; 66;0;0;0;1;2015;diciembre;sábado;0;0
2015-12-20; 95;0,000000000;17; 57; 8; 5; 8;0; 28; 67;0;0;0;1;2015;diciembre;domingo;0;0
2015-12-21;117;0,008333333; 8; 81;11; 4;13;0; 51; 66;0;0;0;1;2015;diciembre;lunes;0;0
2015-12-22;140;0,000000000; 9; 99; 8; 5;19;0; 69; 71;0;0;0;1;2015;diciembre;martes;0;0
2015-12-23;117;0,000000000;10; 85;10; 5; 7;1; 60; 56;0;0;0;1;2015;diciembre;miércoles;0;0
2015-12-24;124;0,000000000;18; 79;10; 2;15;0; 49; 75;0;0;0;1;2015;diciembre;jueves;0;0
2015-12-25; 63;0,000000000;13; 36; 4; 4; 6;3; 18; 42;0;0;0;1;2015;diciembre;viernes;0;0
2015-12-26; 80;0,000000000; 9; 45;11; 2;13;0; 29; 51;0;0;0;1;2015;diciembre;sábado;0;0
2015-12-27; 61;0,000000000;10; 29; 5; 8; 9;1; 14; 46;0;0;0;1;2015;diciembre;domingo;0;0
2015-12-28; 90;0,000000000;12; 63; 7; 3; 5;0; 44; 46;0;0;0;1;2015;diciembre;lunes;0;0
2015-12-29; 97;0,000000000;10; 80; 2; 3; 2;1; 51; 45;0;0;0;1;2015;diciembre;martes;0;0
2015-12-30;114;0,000000000;10; 87; 8; 1; 8;0; 61; 53;0;0;0;1;2015;diciembre;miércoles;0;0
2015-12-31; 76;0,016666667;15; 44; 9; 0; 8;1; 30; 45;0;0;0;1;2015;diciembre;jueves;0;0
2016-01-01; 67;0,000000000;12; 33;11; 3; 8;1; 19; 47;0;0;0;0;2016;enero;viernes;0;0
2016-01-02; 59;0,337500000; 5; 36; 6; 8; 4;2; 20; 37;0;0;0;0;2016;enero;sábado;0;0
2016-01-03; 60;0,012500000; 7; 33; 5; 8; 7;0; 20; 40;0;0;0;0;2016;enero;domingo;0;0
2016-01-04; 92;0,120833333; 6; 54;14; 4;14;0; 37; 55;0;0;0;0;2016;enero;lunes;0;0
2016-01-05; 88;0,225000000;10; 53; 8; 2;15;0; 31; 57;0;0;0;0;2016;enero;martes;0;0
2016-01-06; 91;0,033333333; 3; 67; 7; 1;13;1; 37; 53;0;0;0;0;2016;enero;miércoles;0;0
2016-01-07; 93;0,316666667;12; 62; 8; 5; 6;1; 39; 53;0;0;0;0;2016;enero;jueves;0;0
2016-01-08; 94;0,095833333; 7; 63; 6; 1;17;0; 41; 53;0;0;0;0;2016;enero;viernes;0;0
2016-01-09; 73;0,395833333;10; 43; 4; 1;15;0; 21; 52;0;0;0;0;2016;enero;sábado;0;0
2016-01-10; 64;0,033333333;10; 41; 4; 0; 9;1; 19; 44;0;0;0;0;2016;enero;domingo;0;0
2016-01-11; 52;0,533333333; 2; 29;10; 4; 7;1; 15; 36;0;0;0;0;2016;enero;lunes;0;0
2016-01-12;106;0,041666667;12; 72; 4; 4;14;0; 54; 52;0;0;0;0;2016;enero;martes;0;0
2016-01-13;112;0,016666667; 6; 82; 8; 4;12;0; 57; 55;0;0;0;0;2016;enero;miércoles;0;0
2016-01-14;102;0,108333333; 8; 66; 7; 1;20;0; 45; 57;0;0;0;0;2016;enero;jueves;0;0
2016-01-15;109;0,012500000;10; 72; 7; 0;20;0; 40; 69;0;0;0;0;2016;enero;viernes;0;0
2016-01-16;120;0,041666667;10; 83;13; 5; 9;1; 52; 67;0;0;0;0;2016;enero;sábado;0;0
2016-01-17; 62;0,058333333;11; 38; 4; 2; 7;1; 17; 44;0;0;0;0;2016;enero;domingo;0;0
2016-01-18;129;0,000000000;15; 84;14; 2;14;1; 56; 72;0;0;0;0;2016;enero;lunes;0;0
2016-01-19;129;0,058333333;15; 99; 4; 0;11;1; 61; 67;0;0;0;0;2016;enero;martes;0;0
2016-01-20;130;0,004166667;19; 85;14; 3; 9;0; 47; 83;0;0;0;0;2016;enero;miércoles;0;0
2016-01-21;106;0,000000000;11; 72;11; 3; 9;0; 50; 56;0;0;0;0;2016;enero;jueves;0;0
2016-01-22;133;0,000000000; 7; 94;17; 3;12;1; 60; 72;0;0;0;0;2016;enero;viernes;0;0
2016-01-23; 96;0,166666667;16; 65; 5; 3; 7;3; 40; 53;0;0;0;0;2016;enero;sábado;0;0
2016-01-24; 71;0,000000000; 9; 37; 8; 4;13;2; 26; 43;0;0;0;0;2016;enero;domingo;0;0
2016-01-25;112;0,000000000; 7; 88; 6; 3; 8;0; 53; 59;0;0;0;0;2016;enero;lunes;0;0
2016-01-26;121;0,000000000;16; 81;14; 6; 4;0; 55; 66;0;0;0;0;2016;enero;martes;0;0
2016-01-27;125;0,000000000;11; 99; 7; 3; 5;0; 61; 64;0;0;0;0;2016;enero;miércoles;0;0
2016-01-28;116;0,112500000; 8; 79;20; 3; 6;0; 53; 63;0;0;0;0;2016;enero;jueves;0;0
2016-01-29;136;0,050000000;19; 90;13; 3;11;0; 66; 70;0;0;0;0;2016;enero;viernes;0;0
2016-01-30;102;0,050000000;11; 79; 4; 4; 4;0; 52; 50;0;0;0;0;2016;enero;sábado;0;0
2016-01-31; 78;0,400000000; 9; 41; 9; 4;15;0; 21; 57;0;0;0;0;2016;enero;domingo;0;0
2016-02-01;123;0,000000000;16; 76;12; 1;18;0; 43; 80;0;0;0;0;2016;febrero;lunes;0;0
2016-02-02;147;0,000000000;17; 97;11; 7;15;0; 67; 80;0;0;0;0;2016;febrero;martes;0;0
2016-02-03;124;0,145833333;10; 88;11; 2;13;0; 54; 70;0;0;0;0;2016;febrero;miércoles;0;0
2016-02-04;132;0,020833333;16; 90; 8; 2;16;1; 56; 75;0;0;0;0;2016;febrero;jueves;0;0
2016-02-05;122;0,004166667;12; 84;13; 1;12;0; 53; 69;0;0;0;0;2016;febrero;viernes;0;0
2016-02-06;131;0,000000000;23; 76;10; 9;13;1; 45; 85;0;0;0;0;2016;febrero;sábado;0;0
2016-02-07; 85;0,237500000;12; 49; 9; 4;11;2; 32; 51;0;0;0;0;2016;febrero;domingo;0;0
2016-02-08;129;0,000000000;15; 74;18; 7;15;0; 53; 76;0;0;0;0;2016;febrero;lunes;0;0
2016-02-09;126;0,116666667;21; 80; 6; 3;16;2; 54; 70;0;0;0;0;2016;febrero;martes;0;0
2016-02-10;123;0,008333333;11; 86;10; 6;10;0; 54; 69;0;0;0;0;2016;febrero;miércoles;0;0
2016-02-11;169;0,000000000;16; 87;27; 6;33;0; 50;119;0;0;0;0;2016;febrero;jueves;0;0
2016-02-12;103;0,108333333;12; 72; 8; 3; 8;0; 52; 51;0;0;0;0;2016;febrero;viernes;0;0
2016-02-13;123;0,075000000;11; 91;10; 3; 8;0; 58; 65;0;0;0;0;2016;febrero;sábado;0;0
2016-02-14; 67;0,129166667; 5; 46; 9; 1; 6;0; 27; 40;0;0;0;0;2016;febrero;domingo;0;0
2016-02-15;119;0,183333333;12; 80;13; 6; 8;0; 50; 69;0;0;0;0;2016;febrero;lunes;0;0
2016-02-16;120;0,000000000;12; 85; 7; 7; 9;0; 57; 63;0;0;0;0;2016;febrero;martes;0;0
2016-02-17;172;0,000000000;11;110;18;11;22;1; 80; 91;0;0;0;0;2016;febrero;miércoles;0;0
2016-02-18;133;0,000000000;12; 98;11; 4; 8;0; 63; 70;0;0;0;0;2016;febrero;jueves;0;0
2016-02-19;142;0,137500000;19; 96;11; 4;12;1; 58; 83;0;0;0;0;2016;febrero;viernes;0;0
2016-02-20;142;0,004166667;12; 90; 9; 8;23;2; 53; 87;0;0;0;0;2016;febrero;sábado;0;0
2016-02-21; 70;0,016666667; 7; 35; 8; 6;14;1; 26; 43;0;0;0;0;2016;febrero;domingo;0;0
2016-02-22;130;0,000000000;10; 88;10; 9;13;3; 54; 73;0;0;0;0;2016;febrero;lunes;0;0
2016-02-23;115;0,250000000;14; 77;10; 2;12;1; 44; 70;0;0;0;0;2016;febrero;martes;0;0
2016-02-24;105;0,079166667;10; 77; 6; 5; 7;0; 50; 55;0;0;0;0;2016;febrero;miércoles;0;0
2016-02-25;110;0,241666667; 7; 75;12; 3;13;0; 43; 67;0;0;0;0;2016;febrero;jueves;0;0
2016-02-26;129;0,000000000;13; 97; 6; 3;10;2; 72; 55;0;0;0;0;2016;febrero;viernes;0;0
2016-02-27;120;0,000000000;11; 84;13; 2;10;0; 45; 75;0;0;0;0;2016;febrero;sábado;0;0
2016-02-28; 71;0,000000000;11; 39; 6; 3;12;0; 14; 57;0;0;0;0;2016;febrero;domingo;0;0
2016-02-29;131;0,637500000; 9; 92; 8; 6;16;2; 60; 69;0;0;0;0;2016;febrero;lunes;0;0
2016-03-01;136;0,058333333;15; 99; 6; 3;13;2; 68; 66;0;0;0;0;2016;marzo;martes;0;0
2016-03-02;100;0,250000000; 8; 70;10; 2;10;2; 46; 52;0;0;0;0;2016;marzo;miércoles;0;0
2016-03-03;118;0,158333333; 8; 81; 7; 3;19;0; 50; 68;0;0;0;0;2016;marzo;jueves;0;0
2016-03-04;125;0,083333333; 7; 84;17; 3;14;0; 62; 63;0;0;0;0;2016;marzo;viernes;0;0
2016-03-05;151;0,041666667;14; 99;18; 6;14;0; 67; 84;0;0;0;0;2016;marzo;sábado;0;0
2016-03-06; 80;0,208333333; 8; 49; 9; 3;11;0; 28; 52;0;0;0;0;2016;marzo;domingo;0;0
2016-03-07;156;0,041666667;15;110;12; 3;15;2; 81; 73;0;0;0;0;2016;marzo;lunes;0;0
2016-03-08;125;0,033333333;12; 91; 4; 7;11;1; 68; 56;0;0;0;0;2016;marzo;martes;1;0
2016-03-09;116;0,000000000; 9; 77; 9; 5;16;1; 52; 63;0;0;0;0;2016;marzo;miércoles;0;0
2016-03-10;158;0,000000000;13;100;18; 5;22;0; 72; 86;0;0;0;0;2016;marzo;jueves;0;0
2016-03-11;157;0,000000000;15;115;12; 5; 9;1; 84; 72;0;0;0;0;2016;marzo;viernes;0;0
2016-03-12;126;0,004166667;12; 89; 5;12; 8;0; 64; 62;0;0;0;0;2016;marzo;sábado;0;0
2016-03-13; 82;0,000000000;12; 46; 8; 1;15;2; 27; 53;0;0;0;0;2016;marzo;domingo;0;0
2016-03-14;153;0,000000000;11; 89;17; 9;27;1; 60; 92;0;0;0;0;2016;marzo;lunes;0;0
2016-03-15;123;0,175000000;21; 79; 6; 2;15;2; 49; 72;0;0;0;0;2016;marzo;martes;0;0
2016-03-16;131;0,000000000;11; 94; 9; 3;14;1; 56; 74;0;0;0;0;2016;marzo;miércoles;0;0
2016-03-17;169;0,000000000;13;109;13;13;21;0; 73; 96;0;0;0;0;2016;marzo;jueves;0;0
2016-03-18;142;0,000000000;11;102;13; 6;10;1; 67; 74;0;0;0;0;2016;marzo;viernes;0;0
2016-03-19;137;0,000000000;19; 80; 9; 5;24;2; 46; 89;0;0;0;0;2016;marzo;sábado;0;0
2016-03-20; 74;0,000000000; 7; 41; 7; 4;14;1; 20; 53;1;0;0;0;2016;marzo;domingo;0;0
2016-03-21; 72;0,008333333;12; 34; 3; 3;20;1; 13; 58;1;0;0;0;2016;marzo;lunes;0;0
2016-03-22;111;0,000000000;15; 73; 8; 1;14;1; 47; 63;1;0;0;0;2016;marzo;martes;0;0
2016-03-23;120;0,004166667;10; 82; 7; 3;18;1; 52; 67;1;0;0;0;2016;marzo;miércoles;0;0
2016-03-24; 49;0,000000000; 7; 28; 5; 3; 6;0; 16; 33;1;0;0;0;2016;marzo;jueves;0;0
2016-03-25; 28;0,083333333; 4; 13; 2; 3; 6;1;  7; 20;1;0;0;0;2016;marzo;viernes;0;0
2016-03-26; 78;0,000000000;13; 46; 5; 3;11;1; 25; 52;1;0;0;0;2016;marzo;sábado;0;0
2016-03-27; 67;0,058333333;11; 38;11; 3; 4;2; 21; 44;0;0;0;0;2016;marzo;domingo;0;0
2016-03-28;142;0,000000000;14; 83;22; 4;19;2; 60; 80;0;0;0;0;2016;marzo;lunes;0;0
2016-03-29;113;0,133333333;15; 71;11; 2;14;0; 53; 60;0;0;0;0;2016;marzo;martes;0;0
2016-03-30;130;0,125000000;13; 80;11; 4;22;0; 56; 74;0;0;0;0;2016;marzo;miércoles;0;0
2016-03-31;119;0,000000000;10; 74;11; 3;21;1; 45; 73;0;0;0;0;2016;marzo;jueves;0;0
2016-04-01;120;0,045833333; 6; 75;17; 4;18;1; 52; 67;0;0;0;0;2016;abril;viernes;0;0
2016-04-02; 74;0,000000000;10; 56; 4; 2; 1;0; 31; 43;0;0;0;0;2016;abril;sábado;0;0
2016-04-03; 41;0,000000000; 7; 21; 5; 3; 5;0; 13; 28;0;0;0;0;2016;abril;domingo;0;0
2016-04-04;130;0,000000000; 6; 98; 6; 7;13;0; 52; 78;0;0;0;0;2016;abril;lunes;0;0
2016-04-05;134;0,162500000;10; 94; 7; 6;17;0; 64; 70;0;0;0;0;2016;abril;martes;0;0
2016-04-06;150;0,237500000;22;104; 5; 3;16;2; 68; 80;0;0;0;0;2016;abril;miércoles;0;0
2016-04-07;114;0,008333333;11; 86; 7; 3; 7;1; 54; 59;0;0;0;0;2016;abril;jueves;0;0
2016-04-08;187;0,008333333;17;122;12;16;20;1; 97; 89;0;0;0;0;2016;abril;viernes;0;0
2016-04-09;117;0,016666667;11; 71; 9;14;12;0; 51; 66;0;0;0;0;2016;abril;sábado;0;0
2016-04-10; 90;0,000000000;12; 56; 5; 2;15;0; 27; 63;0;0;0;0;2016;abril;domingo;0;0
2016-04-11;140;0,000000000;15; 93; 9;10;13;0; 64; 76;0;0;0;0;2016;abril;lunes;0;0
2016-04-12;134;0,045833333; 6; 94; 7; 0;27;0; 66; 68;0;0;0;0;2016;abril;martes;0;0
2016-04-13;112;0,108333333; 9; 77;15; 3; 8;0; 45; 67;0;0;0;0;2016;abril;miércoles;0;0
2016-04-14;128;0,008333333;14; 88;11; 6; 9;1; 54; 73;0;0;0;0;2016;abril;jueves;0;0
2016-04-15;151;0,129166667;10;107;10; 8;16;0; 73; 78;0;0;0;0;2016;abril;viernes;0;0
2016-04-16;109;0,291666667;11; 78;10; 2; 8;0; 53; 56;0;0;0;0;2016;abril;sábado;0;0
2016-04-17; 87;0,141666667;18; 46; 8; 4;11;2; 15; 70;0;0;0;0;2016;abril;domingo;0;0
2016-04-18;146;0,270833333;13;105; 6; 8;14;0; 69; 77;0;0;0;0;2016;abril;lunes;0;0
2016-04-19;119;0,000000000;13; 88; 4; 6; 8;0; 54; 65;0;0;0;0;2016;abril;martes;0;0
2016-04-20;138;0,000000000; 9; 93;11; 4;21;0; 60; 78;0;0;0;0;2016;abril;miércoles;0;0
2016-04-21;128;0,000000000;12; 91;10; 5;10;0; 54; 74;0;0;0;0;2016;abril;jueves;0;0
2016-04-22; 85;0,008333333;12; 57; 5; 1;10;0; 33; 52;0;0;0;0;2016;abril;viernes;0;0
2016-04-23;108;0,383333333;10; 79; 7; 3; 9;1; 50; 57;0;0;0;0;2016;abril;sábado;0;0
2016-04-24; 90;0,133333333; 6; 45;17; 5;17;0; 28; 62;0;0;0;0;2016;abril;domingo;0;0
2016-04-25;126;0,050000000;12; 84;13; 6;11;2; 56; 68;0;0;0;0;2016;abril;lunes;0;0
2016-04-26;120;0,270833333; 9; 82;16; 1;12;1; 54; 65;0;0;0;0;2016;abril;martes;0;0
2016-04-27;139;0,008333333;12; 95;10; 2;20;0; 57; 82;0;0;0;0;2016;abril;miércoles;0;0
2016-04-28;136;0,000000000; 9; 95;10; 4;18;0; 70; 66;0;0;0;0;2016;abril;jueves;0;0
2016-04-29;147;0,000000000;13;105;14; 3;12;0; 66; 81;0;0;0;0;2016;abril;viernes;0;0
2016-04-30;120;0,304166667;12; 78;15; 5;10;0; 53; 67;0;0;0;0;2016;abril;sábado;0;0
2016-05-01; 84;0,633333333;11; 47;10; 3;13;0; 34; 50;0;0;0;0;2016;mayo;domingo;0;0
2016-05-02;108;0,000000000; 7; 73;11; 3;14;0; 46; 62;0;0;0;0;2016;mayo;lunes;0;0
2016-05-03;115;0,070833333; 5; 82;13; 2;13;0; 54; 61;0;0;0;0;2016;mayo;martes;0;0
2016-05-04;122;0,000000000; 7; 73;16; 4;22;1; 49; 72;0;0;0;0;2016;mayo;miércoles;0;0
2016-05-05;137;0,000000000;11; 94;10; 4;18;0; 65; 72;0;0;0;0;2016;mayo;jueves;0;0
2016-05-06;161;0,000000000;18;110; 8; 6;19;0; 80; 81;0;0;0;0;2016;mayo;viernes;0;0
2016-05-07;139;0,000000000;13;110; 7; 2; 7;2; 71; 66;0;0;0;0;2016;mayo;sábado;0;0
2016-05-08; 87;0,000000000;14; 54; 8; 4; 7;0; 39; 48;0;0;0;0;2016;mayo;domingo;0;1
2016-05-09; 78;0,000000000; 7; 52; 9; 7; 3;0; 26; 52;0;0;0;0;2016;mayo;lunes;0;0
2016-05-10;129;0,004166667; 7; 90; 8; 7;17;0; 69; 60;0;0;0;0;2016;mayo;martes;0;0
2016-05-11;133;0,000000000;10; 98;12; 2;11;0; 64; 69;0;0;0;0;2016;mayo;miércoles;0;0
2016-05-12;129;0,541666667; 9; 84;12; 8;16;0; 45; 84;0;0;0;0;2016;mayo;jueves;0;0
2016-05-13;137;0,662500000;15;101; 6; 5;10;1; 74; 62;0;0;0;0;2016;mayo;viernes;0;0
2016-05-14;102;0,091666667;11; 73; 5; 1;12;1; 53; 48;0;0;0;0;2016;mayo;sábado;0;0
2016-05-15; 88;0,012500000;16; 49;13; 3; 7;1; 18; 69;0;0;0;0;2016;mayo;domingo;0;0
2016-05-16;140;0,045833333;14; 97;12; 5;12;2; 65; 73;0;0;0;0;2016;mayo;lunes;0;0
2016-05-17;155;0,020833333;14;108;14; 4;15;0; 74; 81;0;0;0;0;2016;mayo;martes;0;0
2016-05-18;122;0,212500000; 9; 86; 8; 4;15;1; 53; 68;0;0;0;0;2016;mayo;miércoles;0;0
2016-05-19;154;0,320833333;15;106;13; 3;17;1; 63; 90;0;0;0;0;2016;mayo;jueves;0;0
2016-05-20;118;0,000000000;12; 76; 7; 3;20;2; 56; 60;0;0;0;0;2016;mayo;viernes;0;0
2016-05-21;134;0,000000000;10; 94;16; 4;10;1; 51; 82;0;0;0;0;2016;mayo;sábado;0;0
2016-05-22; 70;0,020833333;11; 35; 8; 1;15;0; 21; 49;0;0;0;0;2016;mayo;domingo;0;0
2016-05-23;138;0,600000000; 9;101;13; 3;12;2; 68; 68;0;0;0;0;2016;mayo;lunes;0;0
2016-05-24;124;0,000000000;15; 79;10; 3;17;0; 58; 66;0;0;0;0;2016;mayo;martes;0;0
2016-05-25;128;0,000000000; 8; 81;18; 6;15;0; 55; 73;0;0;0;0;2016;mayo;miércoles;0;0
2016-05-26;136;0,012500000; 8; 93;10; 5;20;1; 57; 78;0;0;0;0;2016;mayo;jueves;0;0
2016-05-27;112;0,000000000;13; 70;11; 5;13;1; 49; 62;0;0;0;0;2016;mayo;viernes;0;0
2016-05-28;114;0,125000000;13; 67; 9; 4;21;0; 40; 74;0;0;0;0;2016;mayo;sábado;0;0
2016-05-29; 61;0,258333333; 6; 36; 5; 0;14;0; 28; 33;0;0;0;0;2016;mayo;domingo;0;0
2016-05-30; 57;0,329166667; 3; 32; 3; 4;15;1; 22; 34;0;0;0;0;2016;mayo;lunes;0;0
2016-05-31; 67;0,220833333; 3; 38; 7; 6;13;0; 18; 49;0;0;0;0;2016;mayo;martes;0;0
2016-06-01;110;0,016666667;11; 72;11; 5;11;0; 44; 66;0;1;0;0;2016;junio;miércoles;0;0
2016-06-02;127;0,533333333; 9; 87; 9; 6;16;0; 61; 66;0;1;0;0;2016;junio;jueves;0;0
2016-06-03;118;0,145833333;16; 78;13; 0;11;1; 58; 59;0;1;0;0;2016;junio;viernes;0;0
2016-06-04;117;0,020833333;15; 81; 4; 3;14;2; 56; 59;0;1;0;0;2016;junio;sábado;0;0
2016-06-05; 64;0,150000000;14; 35; 4; 2; 9;1; 13; 50;0;1;0;0;2016;junio;domingo;0;0
2016-06-06; 64;0,000000000;10; 36; 4; 3;11;1; 26; 37;0;1;0;0;2016;junio;lunes;0;0
2016-06-07;135;0,029166667; 8; 88;14; 7;18;1; 58; 76;0;1;0;0;2016;junio;martes;0;0
2016-06-08; 96;0,133333333; 6; 73; 3; 3;11;1; 45; 50;0;1;0;0;2016;junio;miércoles;0;0
2016-06-09;108;0,054166667;10; 73; 8; 2;15;0; 50; 58;0;1;0;0;2016;junio;jueves;0;0
2016-06-10;119;0,000000000;12; 76;10; 4;17;1; 48; 70;0;1;0;0;2016;junio;viernes;0;0
2016-06-11;126;0,141666667;19; 81; 8; 2;16;1; 52; 73;0;1;0;0;2016;junio;sábado;0;0
2016-06-12; 90;0,270833333;11; 49; 9; 2;19;1; 25; 64;0;1;0;0;2016;junio;domingo;0;0
2016-06-13;123;0,395833333; 8; 85;11; 2;17;0; 49; 74;0;1;0;0;2016;junio;lunes;0;0
2016-06-14;134;0,070833333; 4; 81; 9;15;25;0; 58; 76;0;1;0;0;2016;junio;martes;0;0
2016-06-15;126;0,033333333; 3; 98; 7; 7;11;1; 65; 60;0;1;0;0;2016;junio;miércoles;0;0
2016-06-16;121;0,566666667;14; 80; 9; 4;14;1; 62; 58;0;1;0;0;2016;junio;jueves;0;0
2016-06-17;117;0,279166667;11; 85; 6; 3;12;0; 57; 60;0;1;0;0;2016;junio;viernes;0;0
2016-06-18;158;0,025000000;18; 98;18; 2;22;1; 62; 95;0;1;0;0;2016;junio;sábado;0;0
2016-06-19; 86;0,070833333; 9; 56; 6; 7; 8;1; 22; 63;0;1;0;0;2016;junio;domingo;0;0
2016-06-20;129;0,000000000;14; 79;10; 7;19;3; 44; 82;0;1;0;0;2016;junio;lunes;0;0
2016-06-21;130;0,237500000;11; 86;15; 7;11;0; 58; 72;0;1;0;0;2016;junio;martes;0;0
2016-06-22;135;0,000000000;12; 99;13; 4; 7;2; 69; 64;0;1;0;0;2016;junio;miércoles;0;0
2016-06-23;147;0,000000000;10; 89;15; 8;25;0; 61; 86;0;1;0;0;2016;junio;jueves;0;0
2016-06-24;102;0,016666667;11; 71; 5; 1;14;0; 48; 54;0;1;0;0;2016;junio;viernes;0;0
2016-06-25;109;0,041666667;11; 83; 4; 3; 8;3; 55; 51;0;1;0;0;2016;junio;sábado;0;0
2016-06-26; 72;0,000000000; 7; 45; 3; 6;11;1; 23; 48;0;1;0;0;2016;junio;domingo;0;0
2016-06-27;112;0,000000000;14; 76; 5; 6;11;2; 40; 70;0;1;0;0;2016;junio;lunes;0;0
2016-06-28;127;0,000000000;10; 84;20; 1;12;0; 57; 70;0;1;0;0;2016;junio;martes;0;0
2016-06-29; 98;0,000000000;11; 67; 3; 7;10;0; 41; 57;0;1;0;0;2016;junio;miércoles;0;0
2016-06-30; 60;0,062500000; 5; 38; 1; 3;13;0; 13; 47;0;1;0;0;2016;junio;jueves;0;0
2016-07-01;105;0,008333333;13; 80; 6; 1; 5;0; 56; 49;0;1;0;0;2016;julio;viernes;0;0
2016-07-02;127;0,100000000;15; 83; 9;12; 8;1; 45; 81;0;1;0;0;2016;julio;sábado;0;0
2016-07-03; 56;0,000000000; 6; 31; 8; 4; 7;0; 15; 41;0;1;0;0;2016;julio;domingo;0;0
2016-07-04; 65;0,000000000; 8; 39; 7; 2; 9;1; 20; 44;0;1;0;0;2016;julio;lunes;0;0
2016-07-05;122;0,000000000;11; 78; 9; 7;17;0; 49; 73;0;1;0;0;2016;julio;martes;0;0
2016-07-06;111;0,000000000; 8; 73;12; 4;14;0; 49; 62;0;1;0;0;2016;julio;miércoles;0;0
2016-07-07;127;0,000000000;19; 84; 9; 6; 9;1; 49; 77;0;1;0;0;2016;julio;jueves;0;0
2016-07-08;132;0,000000000;13;100; 6; 1;12;1; 63; 68;0;1;0;0;2016;julio;viernes;0;0
2016-07-09;158;0,000000000;14;110;12; 5;17;0; 67; 91;0;1;0;0;2016;julio;sábado;0;0
2016-07-10; 82;0,000000000;12; 49; 9; 1;11;1; 26; 55;0;1;0;0;2016;julio;domingo;0;0
2016-07-11;118;0,295833333;16; 71; 9; 4;18;0; 44; 74;0;1;0;0;2016;julio;lunes;0;0
2016-07-12;118;0,616666667;11; 85; 7; 3;12;0; 56; 62;0;1;0;0;2016;julio;martes;0;0
2016-07-13;123;0,037500000; 9; 92; 6; 3;13;0; 63; 60;0;1;0;0;2016;julio;miércoles;0;0
2016-07-14;129;0,212500000;16; 88; 7; 1;17;0; 56; 73;0;1;0;0;2016;julio;jueves;0;0
2016-07-15;165;0,000000000;11;109;10; 5;30;1; 80; 84;0;1;0;0;2016;julio;viernes;0;0
2016-07-16;108;0,000000000; 8; 72;12; 4;12;1; 38; 69;0;1;0;0;2016;julio;sábado;0;0
2016-07-17; 87;0,000000000; 6; 55; 9; 3;14;0; 33; 54;0;1;0;0;2016;julio;domingo;0;0
2016-07-18;142;0,000000000;14; 94;12; 3;19;3; 68; 71;0;1;0;0;2016;julio;lunes;0;0
2016-07-19;136;0,000000000;17; 92; 5; 3;19;0; 55; 81;0;1;0;0;2016;julio;martes;0;0
2016-07-20; 76;0,000000000;11; 46; 5; 3;11;0; 21; 55;0;1;0;0;2016;julio;miércoles;0;0
2016-07-21;114;0,125000000; 4; 80; 7; 2;21;0; 57; 57;0;1;0;0;2016;julio;jueves;0;0
2016-07-22;112;0,441666667;13; 76; 8; 3;12;0; 53; 59;0;1;0;0;2016;julio;viernes;0;0
2016-07-23;131;0,029166667;13; 91;10; 3;14;0; 60; 71;0;1;0;0;2016;julio;sábado;0;0
2016-07-24; 66;0,000000000; 7; 40; 5; 1;13;0; 26; 40;0;1;0;0;2016;julio;domingo;0;0
